,name,date,platform,score,url,ratings,userscore
448,Darius Cozmic Collection: Arcade,"June 16, 2020",Switch,76,/game/switch/darius-cozmic-collection-arcade,0,tbd
449,Destiny 2: Beyond Light,"November 10, 2020",PlayStation 4,76,/game/playstation-4/destiny-2-beyond-light,85,3.9
450,Langrisser I & II,"March 10, 2020",Switch,76,/game/switch/langrisser-i-ii,21,7.5
451,Call of Duty: Black Ops Cold War,"November 13, 2020",PlayStation 4,76,/game/playstation-4/call-of-duty-black-ops-cold-war,1092,3.3
452,The Jackbox Party Pack 7,"October 15, 2020",Switch,76,/game/switch/the-jackbox-party-pack-7,6,7.5
453,The Wonderful 101: Remastered,"May 19, 2020",PlayStation 4,76,/game/playstation-4/the-wonderful-101-remastered,45,6.4
454,TT Isle of Man: Ride On The Edge 2,"March 19, 2020",Xbox One,75,/game/xbox-one/tt-isle-of-man-ride-on-the-edge-2,10,7.2
455,Shantae and the Seven Sirens,"May 28, 2020",Xbox One,75,/game/xbox-one/shantae-and-the-seven-sirens,15,5.1
456,DOOM 64,"March 20, 2020",PlayStation 4,75,/game/playstation-4/doom-64,47,7.0
457,The Jackbox Party Pack 7,"October 15, 2020",Xbox One,75,/game/xbox-one/the-jackbox-party-pack-7,0,tbd
458,Vigil: The Longest Night,"October 14, 2020",PC,75,/game/pc/vigil-the-longest-night,20,7.6
459,Samurai Shodown,"February 25, 2020",Switch,75,/game/switch/samurai-shodown,27,7.4
460,Descenders,"August 25, 2020",PlayStation 4,75,/game/playstation-4/descenders,10,5.7
461,The Persistence,"May 21, 2020",Xbox One,75,/game/xbox-one/the-persistence,7,4.7
462,Sam & Max Save the World Remastered,"December 2, 2020",Switch,75,/game/switch/sam-max-save-the-world-remastered,13,3.8
463,Call of the Sea,"December 8, 2020",Xbox Series X,75,/game/xbox-series-x/call-of-the-sea,80,7.4
464,Manifold Garden,"August 18, 2020",Switch,75,/game/switch/manifold-garden,7,7.4
465,One Piece: Pirate Warriors 4,"March 27, 2020",PlayStation 4,75,/game/playstation-4/one-piece-pirate-warriors-4,88,7.7
466,Ys: Memories of Celceta,"June 9, 2020",PlayStation 4,75,/game/playstation-4/ys-memories-of-celceta,38,7.3
467,Mortal Shell,"August 18, 2020",Xbox One,75,/game/xbox-one/mortal-shell,39,7.2
468,LUNA The Shadow Dust,"February 13, 2020",PC,75,/game/pc/luna-the-shadow-dust,49,7.1
469,Amnesia: Rebirth,"October 20, 2020",PlayStation 4,75,/game/playstation-4/amnesia-rebirth,41,6.4
470,Beyond Blue,"June 11, 2020",PlayStation 4,75,/game/playstation-4/beyond-blue,82,8.5
471,Mario Kart Live: Home Circuit,"October 16, 2020",Switch,75,/game/switch/mario-kart-live-home-circuit,53,7.4
472,Pokemon Sword / Shield: The Crown Tundra,"October 22, 2020",Switch,75,/game/switch/pokemon-sword-shield-the-crown-tundra,166,7.3
473,Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,"December 2, 2020",Switch,75,/game/switch/shiren-the-wanderer-the-tower-of-fortune-and-the-dice-of-fate,5,7.4
474,Cake Bash,"November 19, 2020",Switch,75,/game/switch/cake-bash,0,tbd
475,Need for Speed: Hot Pursuit Remastered,"November 6, 2020",PC,75,/game/pc/need-for-speed-hot-pursuit-remastered,19,4.3
476,ScourgeBringer,"October 21, 2020",Xbox One,75,/game/xbox-one/scourgebringer,0,tbd
477,Superliminal,"July 7, 2020",Switch,75,/game/switch/superliminal,749,9.6
478,Death Come True,"June 24, 2020",Switch,75,/game/switch/death-come-true,13,4.1
479,Evan's Remains,"June 11, 2020",PC,75,/game/pc/evans-remains,0,tbd
480,Arcade Spirits,"May 1, 2020",Switch,75,/game/switch/arcade-spirits,0,tbd
481,"Yes, Your Grace","March 6, 2020",PC,75,/game/pc/yes-your-grace,64,7.8
482,Below,"April 7, 2020",PlayStation 4,75,/game/playstation-4/below,9,4.6
483,Project Wingman,"December 1, 2020",PC,75,/game/pc/project-wingman,35,8.6
484,Assetto Corsa Competizione,"June 23, 2020",Xbox One,75,/game/xbox-one/assetto-corsa-competizione,19,4.8
485,Mortal Kombat 11: Aftermath,"May 26, 2020",PlayStation 4,75,/game/playstation-4/mortal-kombat-11-aftermath,105,6.2
486,Willy Jetman: Astromonkey's Revenge,"January 31, 2020",Switch,75,/game/switch/willy-jetman-astromonkeys-revenge,11,7.5
487,The Room VR: A Dark Matter,"March 26, 2020",PlayStation 4,75,/game/playstation-4/the-room-vr-a-dark-matter,16,6.3
488,Fire Emblem: Three Houses - Side Story: Cindered Shadows,"February 13, 2020",Switch,75,/game/switch/fire-emblem-three-houses---side-story-cindered-shadows,37,7.6
489,Patapon 2 Remastered,"January 30, 2020",PlayStation 4,75,/game/playstation-4/patapon-2-remastered,76,7.0
490,Bugsnax,"November 12, 2020",PlayStation 5,75,/game/playstation-5/bugsnax,291,7.6
491,Bloodroots,"February 28, 2020",Switch,75,/game/switch/bloodroots,19,7.4
492,Need for Speed: Hot Pursuit Remastered,"November 6, 2020",PlayStation 4,75,/game/playstation-4/need-for-speed-hot-pursuit-remastered,58,4.7
493,Carto,"October 27, 2020",PlayStation 4,75,/game/playstation-4/carto,0,tbd
494,Age of Empires III: Definitive Edition,"October 15, 2020",PC,75,/game/pc/age-of-empires-iii-definitive-edition,65,5.4
495,A Total War Saga: TROY,"August 13, 2020",PC,75,/game/pc/a-total-war-saga-troy,226,6.0
496,Iron Harvest,"September 1, 2020",PC,75,/game/pc/iron-harvest,136,6.8
497,Samurai Jack: Battle Through Time,"August 21, 2020",Xbox One,75,/game/xbox-one/samurai-jack-battle-through-time,8,8.3
498,Coffee Talk,"January 29, 2020",PC,75,/game/pc/coffee-talk,34,7.6
499,Phantom: Covert Ops,"June 23, 2020",PC,75,/game/pc/phantom-covert-ops,5,8.4
500,Jurassic World Evolution: Complete Edition,"November 3, 2020",Switch,75,/game/switch/jurassic-world-evolution-complete-edition,21,7.8
501,Super Mario Bros. 35,"October 1, 2020",Switch,75,/game/switch/super-mario-bros-35,73,7.4
502,Tell Me Why,"August 27, 2020",PC,75,/game/pc/tell-me-why,199,5.3
503,Carrion,"July 23, 2020",PC,75,/game/pc/carrion,216,7.9
504,Ion Fury,"May 14, 2020",PlayStation 4,75,/game/playstation-4/ion-fury,19,6.8
505,VirtuaVerse,"May 12, 2020",PC,75,/game/pc/virtuaverse,26,7.8
506,Rock of Ages 3: Make & Break,"July 21, 2020",Xbox One,74,/game/xbox-one/rock-of-ages-3-make-break,0,tbd
507,Angry Video Game Nerd I & II Deluxe,"October 30, 2020",Switch,74,/game/switch/angry-video-game-nerd-i-ii-deluxe,9,8.7
508,Darksiders Genesis,"February 14, 2020",Switch,74,/game/switch/darksiders-genesis,32,7.5
509,Hotshot Racing,"September 10, 2020",Switch,74,/game/switch/hotshot-racing,13,6.4
510,MindSeize,"September 29, 2020",Switch,74,/game/switch/mindseize,12,8.2
511,Death end re;Quest 2,"August 25, 2020",PlayStation 4,74,/game/playstation-4/death-end-request-2,17,6.7
512,The Coma 2: Vicious Sisters,"June 19, 2020",Switch,74,/game/switch/the-coma-2-vicious-sisters,0,tbd
513,Dark Nights with Poe and Munro,"May 19, 2020",PC,74,/game/pc/dark-nights-with-poe-and-munro,4,5.3
514,Neversong,"May 20, 2020",PC,74,/game/pc/neversong,21,7.6
515,Monster Sanctuary,"December 8, 2020",Switch,74,/game/switch/monster-sanctuary,17,8.2
516,void tRrLM(); //Void Terrarium,"July 14, 2020",Switch,74,/game/switch/void-trrlm()-void-terrarium,8,7.9
517,Alder's Blood,"March 13, 2020",Switch,74,/game/switch/alders-blood,24,7.6
518,Monster Energy Supercross - The Official Videogame 3,"February 4, 2020",Xbox One,74,/game/xbox-one/monster-energy-supercross---the-official-videogame-3,14,6.0
519,Ring of Pain,"October 15, 2020",PC,74,/game/pc/ring-of-pain,5,8.0
520,Pendragon,"September 22, 2020",PC,74,/game/pc/pendragon,0,tbd
521,PGA Tour 2K21,"August 20, 2020",PC,74,/game/pc/pga-tour-2k21,21,6.9
522,Biped,"March 26, 2020",PC,74,/game/pc/biped,37,7.6
523,Trackmania,"July 1, 2020",PC,74,/game/pc/trackmania,129,4.1
524,El Hijo - A Wild West Tale,"December 3, 2020",PC,74,/game/pc/el-hijo---a-wild-west-tale,10,7.9
525,The Coma 2: Vicious Sisters,"September 4, 2020",Xbox One,74,/game/xbox-one/the-coma-2-vicious-sisters,0,tbd
526,One Line Coloring,"August 21, 2020",Switch,74,/game/switch/one-line-coloring,0,tbd
527,Resolutiion,"May 28, 2020",Switch,74,/game/switch/resolutiion,0,tbd
528,Need for Speed: Hot Pursuit Remastered,"November 13, 2020",Switch,74,/game/switch/need-for-speed-hot-pursuit-remastered,30,8.0
529,Kingdom Hearts: Melody of Memory,"November 13, 2020",PlayStation 4,74,/game/playstation-4/kingdom-hearts-melody-of-memory,66,7.2
530,Moving Out,"April 28, 2020",PlayStation 4,74,/game/playstation-4/moving-out,23,8.0
531,Trials of Mana,"April 24, 2020",Switch,74,/game/switch/trials-of-mana,107,7.8
532,Saints Row: The Third Remastered,"May 22, 2020",PlayStation 4,74,/game/playstation-4/saints-row-the-third-remastered,76,6.7
533,FIFA 21,"October 9, 2020",PC,74,/game/pc/fifa-21,517,1.1
534,Neon Abyss,"July 14, 2020",PC,74,/game/pc/neon-abyss,33,6.2
535,Fuser,"November 9, 2020",PC,74,/game/pc/fuser,7,6.7
536,Relicta,"August 3, 2020",PC,74,/game/pc/relicta,14,6.9
537,Journey to the Savage Planet,"January 28, 2020",PlayStation 4,74,/game/playstation-4/journey-to-the-savage-planet,74,7.1
538,Fort Triumph,"April 16, 2020",PC,74,/game/pc/fort-triumph,16,7.4
539,Pathfinder: Kingmaker - Definitive Edition,"August 18, 2020",PlayStation 4,74,/game/playstation-4/pathfinder-kingmaker---definitive-edition,29,5.1
540,TT Isle of Man: Ride On The Edge 2,"March 19, 2020",PlayStation 4,74,/game/playstation-4/tt-isle-of-man-ride-on-the-edge-2,12,6.3
541,RIDE 4,"October 5, 2020",PlayStation 4,74,/game/playstation-4/ride-4,30,7.0
542,HyperParasite,"April 3, 2020",Xbox One,74,/game/xbox-one/hyperparasite,8,7.1
543,One Step From Eden,"March 26, 2020",Switch,74,/game/switch/one-step-from-eden,34,8.4
544,Coffee Talk,"January 29, 2020",Switch,74,/game/switch/coffee-talk,21,7.8
545,Darwin Project,"January 13, 2020",PC,74,/game/pc/darwin-project,53,6.8
546,In Other Waters,"April 3, 2020",PC,74,/game/pc/in-other-waters,11,4.8
547,HYPERCHARGE: Unboxed,"January 31, 2020",Switch,74,/game/switch/hypercharge-unboxed,100,8.3
548,Darius Cozmic Collection: Arcade,"June 16, 2020",PlayStation 4,74,/game/playstation-4/darius-cozmic-collection-arcade,6,3.3
549,Afterparty,"March 6, 2020",Switch,74,/game/switch/afterparty,14,7.1
550,"Yes, Your Grace","June 26, 2020",Switch,74,/game/switch/yes-your-grace,21,6.6
551,Project Warlock,"June 9, 2020",PlayStation 4,74,/game/playstation-4/project-warlock,12,4.8
552,Tom Clancy's The Division 2: Warlords of New York,"March 3, 2020",PlayStation 4,74,/game/playstation-4/tom-clancys-the-division-2-warlords-of-new-york,449,1.1
553,The Outer Worlds: Peril on Gorgon,"September 9, 2020",PC,74,/game/pc/the-outer-worlds-peril-on-gorgon,42,6.5
554,QV,"November 26, 2020",Switch,74,/game/switch/qv,0,tbd
555,Double Kick Heroes,"August 13, 2020",Switch,74,/game/switch/double-kick-heroes,0,tbd
556,Railway Empire: Switch Edition,"June 19, 2020",Switch,74,/game/switch/railway-empire-switch-edition,9,6.9
557,Dungeon Defenders: Awakened,"May 28, 2020",PC,74,/game/pc/dungeon-defenders-awakened,4,7.3
558,Partisans 1941,"October 14, 2020",PC,74,/game/pc/partisans-1941,37,7.5
559,FIFA 21 NXT LVL EDITION,"December 4, 2020",PlayStation 5,74,/game/playstation-5/fifa-21-nxt-lvl-edition,141,1.7
560,Minecraft Dungeons,"May 26, 2020",Xbox One,74,/game/xbox-one/minecraft-dungeons,269,7.8
561,Sega Ages: G-LOC Air Battle,"April 30, 2020",Switch,74,/game/switch/sega-ages-g-loc-air-battle,0,tbd
562,Pumpkin Jack,"October 23, 2020",PC,73,/game/pc/pumpkin-jack,28,7.7
563,Leisure Suit Larry: Wet Dreams Dry Twice,"October 23, 2020",PC,73,/game/pc/leisure-suit-larry-wet-dreams-dry-twice,22,5.6
564,Control: AWE,"August 27, 2020",PC,73,/game/pc/control-awe,14,6.4
565,Ikenfell,"October 8, 2020",Switch,73,/game/switch/ikenfell,10,7.4
566,Orcs Must Die! 3,"July 14, 2020",Stadia,73,/game/stadia/orcs-must-die!-3,0,7.1
567,BPM: Bullets Per Minute,"September 15, 2020",PC,73,/game/pc/bpm-bullets-per-minute,40,8.3
568,KUNAI,"February 6, 2020",Switch,73,/game/switch/kunai,56,8.2
569,Lightmatter,"January 15, 2020",PC,73,/game/pc/lightmatter,21,7.8
570,Wildfire,"December 3, 2020",Switch,73,/game/switch/wildfire,0,tbd
571,Cloudpunk,"April 23, 2020",PC,73,/game/pc/cloudpunk,67,7.3
572,The Elder Scrolls Online: Greymoor,"May 26, 2020",PC,73,/game/pc/the-elder-scrolls-online-greymoor,67,4.9
573,THOTH,"January 9, 2020",Switch,73,/game/switch/thoth,0,tbd
574,The TakeOver,"June 4, 2020",Switch,73,/game/switch/the-takeover,6,7.8
575,Dragon Ball Z: Kakarot,"January 17, 2020",PC,73,/game/pc/dragon-ball-z-kakarot,165,7.4
576,Moero Crystal H,"September 17, 2020",Switch,73,/game/switch/moero-crystal-h,4,7.5
577,Dragon Ball Z: Kakarot,"January 17, 2020",Xbox One,73,/game/xbox-one/dragon-ball-z-kakarot,133,7.4
578,Rocket Arena,"July 14, 2020",PC,73,/game/pc/rocket-arena,42,5.0
579,Destiny 2: Beyond Light,"November 10, 2020",PC,73,/game/pc/destiny-2-beyond-light,126,4.1
580,Unto The End,"December 9, 2020",Xbox One,73,/game/xbox-one/unto-the-end,14,5.7
581,The Almost Gone,"June 25, 2020",Switch,73,/game/switch/the-almost-gone,4,6.5
582,Iron Danger,"March 25, 2020",PC,73,/game/pc/iron-danger,28,7.8
583,eFootball PES 2021,"September 15, 2020",PlayStation 4,73,/game/playstation-4/efootball-pes-2021,191,5.6
584,Monster Prom: XXL,"May 21, 2020",Switch,73,/game/switch/monster-prom-xxl,0,tbd
585,SNK Gals' Fighters,"April 29, 2020",Switch,73,/game/switch/snk-gals-fighters,5,8.0
586,112 Operator,"April 23, 2020",PC,73,/game/pc/112-operator,18,7.4
587,The Eternal Castle Remastered,"May 15, 2020",Switch,73,/game/switch/the-eternal-castle-remastered,4,8.5
588,Marvel's Iron Man VR,"July 3, 2020",PlayStation 4,73,/game/playstation-4/marvels-iron-man-vr,171,6.2
589,Dragon Ball Z: Kakarot,"January 17, 2020",PlayStation 4,73,/game/playstation-4/dragon-ball-z-kakarot,839,7.9
590,Bartlow's Dread Machine,"September 29, 2020",Xbox One,73,/game/xbox-one/bartlows-dread-machine,0,tbd
591,Haven,"December 3, 2020",PC,73,/game/pc/haven,77,7.7
592,Pumpkin Jack,"October 23, 2020",Switch,73,/game/switch/pumpkin-jack,13,8.2
593,Arcade Spirits,"May 1, 2020",PlayStation 4,73,/game/playstation-4/arcade-spirits,0,tbd
594,West of Dead,"June 18, 2020",Xbox One,73,/game/xbox-one/west-of-dead,15,6.7
595,The Dark Pictures Anthology: Little Hope,"October 30, 2020",PC,73,/game/pc/the-dark-pictures-anthology-little-hope,144,6.9
596,Sakura Wars,"April 28, 2020",PlayStation 4,73,/game/playstation-4/sakura-wars,150,7.3
597,Ghostrunner,"November 10, 2020",Switch,73,/game/switch/ghostrunner,7,8.0
598,Worm Jazz,"September 21, 2020",Switch,73,/game/switch/worm-jazz,0,tbd
599,The Elder Scrolls Online: Greymoor,"June 9, 2020",PlayStation 4,73,/game/playstation-4/the-elder-scrolls-online-greymoor,14,5.9
600,Jay and Silent Bob: Mall Brawl,"May 7, 2020",Switch,73,/game/switch/jay-and-silent-bob-mall-brawl,8,7.6
601,Lydia,"January 17, 2020",Switch,73,/game/switch/lydia,22,6.6
602,Haven,"December 3, 2020",PlayStation 5,72,/game/playstation-5/haven,22,7.1
603,Borderlands 3: Psycho Krieg and the Fantastic Fustercluck,"September 10, 2020",PC,72,/game/pc/borderlands-3-psycho-krieg-and-the-fantastic-fustercluck,15,4.1
604,9 Monkeys of Shaolin,"October 16, 2020",Xbox One,72,/game/xbox-one/9-monkeys-of-shaolin,0,tbd
605,NHL 21,"October 13, 2020",PlayStation 4,72,/game/playstation-4/nhl-21,136,2.3
606,Bugsnax,"November 12, 2020",PC,72,/game/pc/bugsnax,50,7.6
607,Control: Ultimate Edition - Cloud Version,"October 28, 2020",Switch,72,/game/switch/control-ultimate-edition---cloud-version,12,4.3
608,No Straight Roads,"August 25, 2020",PC,72,/game/pc/no-straight-roads,80,7.5
609,Zombie Army 4: Dead War,"February 4, 2020",PlayStation 4,72,/game/playstation-4/zombie-army-4-dead-war,92,6.5
610,The Wonderful 101: Remastered,"May 19, 2020",Switch,72,/game/switch/the-wonderful-101-remastered,68,6.6
611,"Warhammer 40,000: Mechanicus","July 17, 2020",Switch,72,/game/switch/warhammer-40000-mechanicus,12,5.9
612,Nickelodeon Kart Racers 2: Grand Prix,"October 6, 2020",Switch,72,/game/switch/nickelodeon-kart-racers-2-grand-prix,4,8.3
613,Infliction: Extended Cut,"February 25, 2020",Xbox One,72,/game/xbox-one/infliction-extended-cut,19,5.9
614,Mafia II: Definitive Edition,"May 19, 2020",PC,72,/game/pc/mafia-ii-definitive-edition,271,5.2
615,Kingdoms of Amalur: Re-Reckoning,"September 8, 2020",Xbox One,72,/game/xbox-one/kingdoms-of-amalur-re-reckoning,28,6.9
616,Kingdoms of Amalur: Re-Reckoning,"September 8, 2020",PlayStation 4,72,/game/playstation-4/kingdoms-of-amalur-re-reckoning,104,7.0
617,Beyond Blue,"June 11, 2020",PC,72,/game/pc/beyond-blue,18,6.9
618,Rock of Ages 3: Make & Break,"July 21, 2020",PC,72,/game/pc/rock-of-ages-3-make-break,12,5.7
619,FIFA 21,"October 6, 2020",PlayStation 4,72,/game/playstation-4/fifa-21,1948,0.8
620,The Dungeon of Naheulbeuk: The Amulet of Chaos,"September 17, 2020",PC,72,/game/pc/the-dungeon-of-naheulbeuk-the-amulet-of-chaos,34,8.1
621,PGA Tour 2K21,"August 21, 2020",Switch,72,/game/switch/pga-tour-2k21,23,4.6
622,Spellbreak,"September 3, 2020",PlayStation 4,72,/game/playstation-4/spellbreak,45,7.6
623,"Borderlands 3: Guns, Love, and Tentacles","March 26, 2020",PC,72,/game/pc/borderlands-3-guns-love-and-tentacles,32,6.0
624,Double Kick Heroes,"August 28, 2020",Xbox One,72,/game/xbox-one/double-kick-heroes,0,tbd
625,Oddworld: Stranger's Wrath HD,"January 23, 2020",Switch,72,/game/switch/oddworld-strangers-wrath-hd,24,7.6
626,Tanuki Justice,"December 10, 2020",Switch,72,/game/switch/tanuki-justice,0,tbd
627,Dex,"July 24, 2020",Switch,72,/game/switch/dex,17,7.3
628,DIRT 5,"November 6, 2020",PC,72,/game/pc/dirt-5,47,4.1
629,Watch Dogs: Legion,"October 29, 2020",PC,72,/game/pc/watch-dogs-legion,1030,5.6
630,Tannenberg,"July 24, 2020",Xbox One,72,/game/xbox-one/tannenberg,6,6.3
631,Battletoads,"August 20, 2020",Xbox One,72,/game/xbox-one/battletoads,691,6.5
632,Phoenotopia: Awakening,"August 20, 2020",Switch,72,/game/switch/phoenotopia-awakening,18,8.3
633,RollerCoaster Tycoon 3: Complete Edition,"September 24, 2020",Switch,72,/game/switch/rollercoaster-tycoon-3-complete-edition,9,7.3
634,Minecraft Dungeons,"May 26, 2020",Switch,72,/game/switch/minecraft-dungeons,78,7.2
635,Daemon X Machina,"February 13, 2020",PC,72,/game/pc/daemon-x-machina,24,7.1
636,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",Xbox One,71,/game/xbox-one/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,317,8.8
637,Brigandine: The Legend of Runersia,"December 10, 2020",PlayStation 4,71,/game/playstation-4/brigandine-the-legend-of-runersia,0,tbd
638,The Dark Pictures Anthology: Little Hope,"October 30, 2020",PlayStation 4,71,/game/playstation-4/the-dark-pictures-anthology-little-hope,168,6.4
639,Saints Row IV: Re-Elected,"March 27, 2020",Switch,71,/game/switch/saints-row-iv-re-elected,25,7.3
640,Hotshot Racing,"September 10, 2020",PC,71,/game/pc/hotshot-racing,11,7.1
641,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,"March 24, 2020",PlayStation 4,71,/game/playstation-4/yu-gi-oh!-legacy-of-the-duelist-link-evolution,33,5.8
642,Maneater,"May 22, 2020",Xbox One,71,/game/xbox-one/maneater,67,6.9
643,HyperParasite,"April 3, 2020",Switch,71,/game/switch/hyperparasite,8,8.0
644,9 Monkeys of Shaolin,"October 16, 2020",PlayStation 4,71,/game/playstation-4/9-monkeys-of-shaolin,7,6.4
645,Nioh 2: The First Samurai,"December 17, 2020",PlayStation 4,71,/game/playstation-4/nioh-2-the-first-samurai,21,7.3
646,Oceanhorn 2: Knights of the Lost Realm,"October 28, 2020",Switch,71,/game/switch/oceanhorn-2-knights-of-the-lost-realm,29,8.4
647,Fight Crab,"September 15, 2020",Switch,71,/game/switch/fight-crab,10,7.3
648,Beyond Blue,"June 11, 2020",Xbox One,71,/game/xbox-one/beyond-blue,10,6.7
649,Sludge Life,"April 8, 2020",PC,71,/game/pc/sludge-life,30,6.9
650,Fairy Tail,"July 31, 2020",PlayStation 4,71,/game/playstation-4/fairy-tail,79,5.8
651,9 Monkeys of Shaolin,"October 16, 2020",PC,71,/game/pc/9-monkeys-of-shaolin,9,7.3
652,Willy Morgan and the Curse of Bone Town,"August 11, 2020",PC,71,/game/pc/willy-morgan-and-the-curse-of-bone-town,7,6.3
653,Project Warlock,"June 11, 2020",Switch,71,/game/switch/project-warlock,10,7.5
654,Nexomon: Extinction,"August 28, 2020",Switch,71,/game/switch/nexomon-extinction,71,8.5
655,Morbid: The Seven Acolytes,"December 3, 2020",PC,71,/game/pc/morbid-the-seven-acolytes,8,4.1
656,King of Fighters R-2,"August 7, 2020",Switch,71,/game/switch/king-of-fighters-r-2,0,tbd
657,Call of Duty: Modern Warfare 2 Campaign Remastered,"March 31, 2020",PlayStation 4,71,/game/playstation-4/call-of-duty-modern-warfare-2-campaign-remastered,225,7.2
658,Assetto Corsa Competizione,"June 23, 2020",PlayStation 4,71,/game/playstation-4/assetto-corsa-competizione,53,5.3
659,Spellbreak,"September 3, 2020",Switch,71,/game/switch/spellbreak,23,8.0
660,Relicta,"August 3, 2020",PlayStation 4,71,/game/playstation-4/relicta,11,6.2
661,Destroy All Humans!,"July 28, 2020",PC,71,/game/pc/destroy-all-humans!,99,7.9
662,Shantae and the Seven Sirens,"May 28, 2020",PlayStation 4,71,/game/playstation-4/shantae-and-the-seven-sirens,31,5.4
663,Captain Tsubasa: Rise of New Champions,"August 28, 2020",Switch,71,/game/switch/captain-tsubasa-rise-of-new-champions,41,7.6
664,Rocket Arena,"July 14, 2020",Xbox One,71,/game/xbox-one/rocket-arena,16,7.6
665,Through the Darkest of Times,"January 30, 2020",PC,71,/game/pc/through-the-darkest-of-times,10,6.7
666,The Inner Friend,"April 28, 2020",Xbox One,71,/game/xbox-one/the-inner-friend,0,tbd
667,SYNTHETIK: Ultimate,"December 16, 2020",Switch,71,/game/switch/synthetik-ultimate,0,tbd
668,Chronos: Before the Ashes,"December 1, 2020",Xbox One,71,/game/xbox-one/chronos-before-the-ashes,5,4.2
669,3000th Duel,"February 19, 2020",Switch,71,/game/switch/3000th-duel,60,8.3
670,Space Invaders Forever,"December 11, 2020",PlayStation 4,70,/game/playstation-4/space-invaders-forever,0,tbd
671,Pacer,"October 29, 2020",PC,70,/game/pc/pacer,8,5.3
672,Re:Turn - One Way Trip,"October 14, 2020",PC,70,/game/pc/return---one-way-trip,11,7.2
673,Maneater,"May 22, 2020",PC,70,/game/pc/maneater,131,6.6
674,Just Dance 2021,"November 12, 2020",Switch,70,/game/switch/just-dance-2021,11,6.5
675,Ion Fury,"May 14, 2020",Xbox One,70,/game/xbox-one/ion-fury,9,6.7
676,No Straight Roads,"August 25, 2020",Switch,70,/game/switch/no-straight-roads,45,5.1
677,Absolute Drift,"December 3, 2020",Switch,70,/game/switch/absolute-drift,0,tbd
678,Worms Rumble,"December 1, 2020",PlayStation 5,70,/game/playstation-5/worms-rumble,24,6.9
679,Zombie Army Trilogy,"March 31, 2020",Switch,70,/game/switch/zombie-army-trilogy,9,6.7
680,Minecraft Dungeons,"May 26, 2020",PC,70,/game/pc/minecraft-dungeons,349,6.5
681,Saints Row: The Third Remastered,"May 22, 2020",PC,70,/game/pc/saints-row-the-third-remastered,47,6.8
682,Immortal Realms: Vampire Wars,"August 28, 2020",PC,70,/game/pc/immortal-realms-vampire-wars,8,5.4
683,No Straight Roads,"August 25, 2020",PlayStation 4,70,/game/playstation-4/no-straight-roads,75,6.8
684,Beyond A Steel Sky,"July 16, 2020",PC,70,/game/pc/beyond-a-steel-sky,23,7.0
685,Minoria,"September 10, 2020",Switch,70,/game/switch/minoria,4,5.3
686,The Sims 4: Star Wars - Journey to Batuu,"September 8, 2020",PC,70,/game/pc/the-sims-4-star-wars---journey-to-batuu,46,1.1
687,Radical Rabbit Stew,"July 16, 2020",PlayStation 4,70,/game/playstation-4/radical-rabbit-stew,7,6.6
688,Namco Museum Archives Vol. 1,"June 18, 2020",Switch,70,/game/switch/namco-museum-archives-vol-1,0,tbd
689,TT Isle of Man: Ride On The Edge 2,"March 19, 2020",PC,70,/game/pc/tt-isle-of-man-ride-on-the-edge-2,7,7.6
690,Surgeon Simulator 2,"August 27, 2020",PC,70,/game/pc/surgeon-simulator-2,16,6.6
691,Super Meat Boy Forever,"December 23, 2020",PC,70,/game/pc/super-meat-boy-forever,70,4.2
692,Kingdoms of Amalur: Re-Reckoning,"September 8, 2020",PC,70,/game/pc/kingdoms-of-amalur-re-reckoning,31,6.4
693,Darkestville Castle,"August 13, 2020",Switch,70,/game/switch/darkestville-castle,0,tbd
694,Collection of SaGa: Final Fantasy Legend,"December 15, 2020",Switch,70,/game/switch/collection-of-saga-final-fantasy-legend,8,5.8
695,Banner of the Maid,"August 12, 2020",Switch,70,/game/switch/banner-of-the-maid,7,8.0
696,Watch Dogs: Legion,"October 29, 2020",PlayStation 4,70,/game/playstation-4/watch-dogs-legion,773,5.4
697,Project CARS 3,"August 25, 2020",PlayStation 4,70,/game/playstation-4/project-cars-3,102,3.6
698,Destroy All Humans!,"July 28, 2020",PlayStation 4,70,/game/playstation-4/destroy-all-humans!,122,8.0
699,Raji: An Ancient Epic,"October 15, 2020",PC,70,/game/pc/raji-an-ancient-epic,34,7.5
700,Warriors Orochi 4 Ultimate,"February 14, 2020",PlayStation 4,70,/game/playstation-4/warriors-orochi-4-ultimate,18,5.8
701,Outbuddies DX,"June 5, 2020",Switch,70,/game/switch/outbuddies-dx,38,7.5
702,140,"January 9, 2020",Switch,70,/game/switch/140,0,tbd
703,Star Wars Episode I: Racer,"June 23, 2020",Switch,70,/game/switch/star-wars-episode-i-racer,22,7.3
704,Biped,"April 8, 2020",PlayStation 4,70,/game/playstation-4/biped,44,7.8
705,Coffee Talk,"January 30, 2020",PlayStation 4,70,/game/playstation-4/coffee-talk,12,6.1
706,Tropico 6,"November 6, 2020",Switch,70,/game/switch/tropico-6,5,2.0
707,The Solitaire Conspiracy,"October 6, 2020",PC,70,/game/pc/the-solitaire-conspiracy,5,7.0
